order_id,user_id,age_stage,category,amount,city_tier,order_date
O00013397,U002510,3-6月,纸尿裤,211.16,二线城市,2018-04-01
O00013398,U003798,孕期囤货,奶粉,1011.05,一线城市,2018-11-02
O00013399,U005694,1-3岁,玩具,119.17,三线及以下,2018-12-21
O00013400,U001047,3-6岁,服饰,100.29,三线及以下,2018-09-23
O00013401,U005384,1-3岁,纸尿裤,238.87,三线及以下,2018-10-27
O00013402,U003085,孕期囤货,婴儿车,1338.52,三线及以下,2018-07-05
O00013403,U001811,0-3月,服饰,109.74,三线及以下,2018-10-22
O00013404,U003441,1-3岁,玩具,205.2,二线城市,2018-04-07
O00013405,U002033,1-3岁,玩具,134.03,二线城市,2018-08-13
O00013406,U002534,0-3月,洗护用品,98.95,一线城市,2018-03-08
O00013407,U005036,3-6岁,服饰,146.92,一线城市,2018-05-19
O00013408,U002823,3-6岁,安全座椅,3103.5,一线城市,2018-07-04
O00013409,U002933,孕期囤货,营养品,702.46,三线及以下,2018-02-11
O00013410,U002082,孕期囤货,纸尿裤,157.58,一线城市,2018-08-06
O00013411,U001681,0-3月,洗护用品,72.77,二线城市,2018-05-13
O00013412,U001123,0-3月,纸尿裤,501.1,三线及以下,2018-11-26
O00013413,U003621,0-3月,玩具,211.45,二线城市,2018-12-02
O00013414,U000399,6-12月,辅食,127.74,三线及以下,2018-02-09
O00013415,U002741,1-3岁,玩具,184.1,一线城市,2018-06-27
O00013416,U002827,1-3岁,奶粉,580.6,二线城市,2018-09-24
O00013417,U000460,1-3岁,辅食,440.1,二线城市,2018-10-25
O00013418,U001944,6-12月,玩具,121.18,三线及以下,2018-05-14
O00013419,U004091,6-12月,玩具,183.76,三线及以下,2018-06-18
O00013420,U005383,6-12月,奶粉,764.64,二线城市,2018-11-19
O00013421,U005607,1-3岁,奶粉,1603.29,二线城市,2018-02-25
O00013422,U004678,6-12月,辅食,144.98,一线城市,2018-06-26
O00013423,U003047,孕期囤货,儿童安全床,1674.0,三线及以下,2018-08-09
O00013424,U001734,6-12月,玩具,98.88,二线城市,2018-01-22
O00013425,U002180,1-3岁,纸尿裤,500.28,一线城市,2018-10-04
O00013426,U002707,6-12月,奶粉,925.6,三线及以下,2018-08-23
O00013427,U003878,3-6月,奶粉,676.8,二线城市,2018-02-18
O00013428,U002697,6-12月,辅食,564.65,二线城市,2018-08-25
O00013429,U003697,0-3月,营养品,306.11,三线及以下,2018-03-05
O00013430,U005473,孕期囤货,婴儿车,1833.44,二线城市,2018-10-13
O00013431,U000874,3-6岁,玩具,67.08,三线及以下,2018-09-12
O00013432,U003533,6-12月,服饰,125.79,一线城市,2018-01-14
O00013433,U000529,1-3岁,玩具,262.4,二线城市,2018-10-13
O00013434,U005496,3-6岁,服饰,82.71,三线及以下,2018-04-05
O00013435,U004739,3-6月,奶粉,159.09,三线及以下,2018-07-23
O00013436,U002098,6-12月,营养品,562.13,三线及以下,2018-05-02
O00013437,U000353,3-6月,奶粉,292.83,二线城市,2018-03-26
O00013438,U002838,0-3月,洗护用品,153.91,一线城市,2018-06-13
O00013439,U004760,6-12月,纸尿裤,136.52,三线及以下,2018-05-27
O00013440,U002539,3-6岁,服饰,110.2,三线及以下,2018-01-01
O00013441,U003358,3-6月,纸尿裤,117.97,三线及以下,2018-12-02
O00013442,U004949,6-12月,奶粉,412.75,二线城市,2018-11-17
O00013443,U000158,1-3岁,奶粉,394.86,一线城市,2018-05-14
O00013444,U000811,3-6岁,玩具,191.07,一线城市,2018-02-10
O00013445,U005618,3-6岁,玩具,202.48,一线城市,2018-03-18
O00013446,U001668,3-6月,服饰,155.49,二线城市,2018-07-04
O00013447,U000315,0-3月,洗护用品,102.5,二线城市,2018-01-28
O00013448,U005704,孕期囤货,服饰,152.64,三线及以下,2018-11-14
O00013449,U003174,3-6岁,辅食,158.78,二线城市,2018-07-11
O00013450,U000958,3-6岁,营养品,564.54,一线城市,2018-01-11
O00013451,U003046,1-3岁,奶粉,221.2,三线及以下,2018-07-20
O00013452,U005246,6-12月,纸尿裤,490.07,二线城市,2018-03-01
O00013453,U004256,1-3岁,营养品,854.12,二线城市,2018-05-08
O00013454,U004065,孕期囤货,奶粉,856.48,三线及以下,2018-10-20
O00013455,U000193,1-3岁,辅食,440.04,一线城市,2018-01-11
O00013456,U002347,1-3岁,纸尿裤,522.68,二线城市,2018-10-20
O00013457,U001143,3-6月,纸尿裤,269.16,二线城市,2018-12-11
O00013458,U002169,6-12月,纸尿裤,102.76,二线城市,2018-10-03
O00013459,U002243,0-3月,奶粉,806.26,三线及以下,2018-05-08
O00013460,U002246,6-12月,奶粉,178.47,三线及以下,2018-09-21
O00013461,U003824,6-12月,纸尿裤,540.23,一线城市,2018-06-10
O00013462,U000776,0-3月,奶粉,858.13,三线及以下,2018-06-28
O00013463,U004470,0-3月,营养品,1647.22,一线城市,2018-03-09
O00013464,U000955,孕期囤货,待产包,451.14,三线及以下,2018-12-18
O00013465,U001795,孕期囤货,婴儿车,1834.7,一线城市,2018-07-12
O00013466,U005918,0-3月,奶粉,810.09,二线城市,2018-03-19
O00013467,U002423,1-3岁,纸尿裤,647.14,一线城市,2018-02-28
O00013468,U002099,3-6月,纸尿裤,841.74,一线城市,2018-12-20
O00013469,U000917,1-3岁,玩具,213.32,一线城市,2018-12-06
O00013470,U002812,1-3岁,玩具,194.98,一线城市,2018-11-27
O00013471,U002629,6-12月,奶粉,1081.11,二线城市,2018-04-22
O00013472,U004593,6-12月,奶粉,621.7,三线及以下,2018-05-25
O00013473,U001845,3-6岁,玩具,129.56,三线及以下,2018-04-20
O00013474,U000833,3-6岁,服饰,94.0,二线城市,2018-10-20
O00013475,U000153,0-3月,洗护用品,108.0,二线城市,2018-11-20
O00013476,U005100,1-3岁,服饰,123.42,一线城市,2018-05-09
O00013477,U000033,6-12月,奶粉,522.84,三线及以下,2018-07-03
O00013478,U005018,3-6岁,洗护用品,94.18,二线城市,2018-07-25
O00013479,U003382,孕期囤货,婴儿车,1801.43,三线及以下,2018-09-26
O00013480,U003062,1-3岁,辅食,336.17,三线及以下,2018-11-20
O00013481,U003845,6-12月,洗护用品,118.14,二线城市,2018-10-02
O00013482,U002203,0-3月,洗护用品,75.27,二线城市,2018-05-19
O00013483,U002908,孕期囤货,洗护用品,157.33,一线城市,2018-04-24
O00013484,U000828,6-12月,服饰,99.88,三线及以下,2018-12-12
O00013485,U001668,3-6月,服饰,98.62,二线城市,2018-10-14
O00013486,U004283,3-6岁,洗护用品,73.92,三线及以下,2018-04-16
O00013487,U001480,1-3岁,纸尿裤,264.18,二线城市,2018-08-10
O00013488,U005948,3-6月,纸尿裤,374.66,三线及以下,2018-12-12
O00013489,U000557,3-6岁,服饰,115.21,三线及以下,2018-01-22
O00013490,U003744,孕期囤货,营养品,422.44,二线城市,2018-02-10
O00013491,U005437,0-3月,洗护用品,124.22,一线城市,2018-08-02
O00013492,U000221,3-6岁,玩具,147.86,二线城市,2018-09-16
O00013493,U003063,6-12月,奶粉,1207.62,一线城市,2018-02-10
O00013494,U002312,6-12月,玩具,124.3,二线城市,2018-12-24
O00013495,U002704,1-3岁,玩具,170.67,二线城市,2018-05-15
O00013496,U000892,6-12月,纸尿裤,94.49,三线及以下,2018-03-24
O00013497,U001989,3-6岁,服饰,86.92,三线及以下,2018-04-24
O00013498,U004982,1-3岁,玩具,104.13,三线及以下,2018-01-24
O00013499,U001713,0-3月,服饰,188.39,一线城市,2018-02-15
O00013500,U002520,6-12月,纸尿裤,366.49,三线及以下,2018-06-14
O00013501,U004804,1-3岁,辅食,403.17,一线城市,2018-11-12
O00013502,U003455,3-6岁,安全座椅,2640.09,二线城市,2018-01-04
O00013503,U000348,1-3岁,奶粉,2468.78,一线城市,2018-06-17
O00013504,U005935,0-3月,纸尿裤,237.03,一线城市,2018-07-19
O00013505,U002282,6-12月,辅食,63.5,三线及以下,2018-06-03
O00013506,U001842,6-12月,奶粉,772.93,三线及以下,2018-02-17
O00013507,U001663,6-12月,服饰,126.27,二线城市,2018-10-13
O00013508,U004037,3-6月,纸尿裤,679.51,二线城市,2018-02-22
O00013509,U005053,1-3岁,玩具,101.63,三线及以下,2018-08-12
O00013510,U005971,0-3月,奶粉,414.29,三线及以下,2018-01-03
O00013511,U002661,3-6岁,服饰,85.88,三线及以下,2018-01-16
O00013512,U005050,3-6月,洗护用品,70.44,三线及以下,2018-05-27
O00013513,U003836,孕期囤货,儿童安全床,2277.53,三线及以下,2018-02-21
O00013514,U001989,3-6岁,营养品,342.29,三线及以下,2018-01-06
O00013515,U003487,3-6岁,营养品,1482.54,二线城市,2018-03-20
O00013516,U002766,孕期囤货,待产包,476.68,三线及以下,2018-01-01
O00013517,U005446,6-12月,纸尿裤,607.89,二线城市,2018-05-23
O00013518,U004662,孕期囤货,营养品,397.84,三线及以下,2018-02-04
O00013519,U005507,3-6月,纸尿裤,620.78,一线城市,2018-03-26
O00013520,U003426,6-12月,纸尿裤,331.83,三线及以下,2018-03-06
O00013521,U004985,孕期囤货,婴儿车,978.08,三线及以下,2018-03-13
O00013522,U000887,1-3岁,奶粉,608.44,三线及以下,2018-06-05
O00013523,U003535,3-6月,纸尿裤,484.59,三线及以下,2018-02-03
O00013524,U000482,3-6岁,服饰,135.96,二线城市,2018-07-26
O00013525,U003362,1-3岁,玩具,216.46,二线城市,2018-04-08
O00013526,U003241,孕期囤货,待产包,414.87,三线及以下,2018-10-13
O00013527,U000790,3-6月,奶粉,690.7,三线及以下,2018-08-08
O00013528,U002614,孕期囤货,洗护用品,115.51,一线城市,2018-08-21
O00013529,U003846,1-3岁,奶粉,1011.78,二线城市,2018-03-09
O00013530,U001769,0-3月,洗护用品,82.98,三线及以下,2018-07-12
O00013531,U001498,6-12月,纸尿裤,321.51,三线及以下,2018-04-03
O00013532,U001755,孕期囤货,安全座椅,2042.43,二线城市,2018-10-09
O00013533,U001232,1-3岁,纸尿裤,574.79,二线城市,2018-09-10
O00013534,U005510,3-6月,营养品,562.52,三线及以下,2018-05-22
O00013535,U001020,0-3月,服饰,126.45,三线及以下,2018-10-21
O00013536,U002682,6-12月,奶粉,1269.83,三线及以下,2018-07-18
O00013537,U003555,孕期囤货,婴儿车,1905.81,三线及以下,2018-11-25
O00013538,U003706,3-6岁,玩具,117.76,二线城市,2018-07-25
O00013539,U001004,6-12月,辅食,492.41,一线城市,2018-07-20
O00013540,U005219,孕期囤货,洗护用品,95.54,三线及以下,2018-07-23
O00013541,U005872,1-3岁,辅食,665.56,一线城市,2018-09-01
O00013542,U004828,孕期囤货,纸尿裤,500.61,三线及以下,2018-08-04
O00013543,U002087,3-6月,营养品,127.89,三线及以下,2018-04-25
O00013544,U004651,3-6岁,营养品,896.97,二线城市,2018-10-04
O00013545,U005076,6-12月,营养品,615.49,三线及以下,2018-09-24
O00013546,U004234,1-3岁,纸尿裤,561.63,二线城市,2018-07-13
O00013547,U000761,0-3月,纸尿裤,620.33,一线城市,2018-01-03
O00013548,U000110,1-3岁,营养品,149.58,三线及以下,2018-02-21
O00013549,U002919,1-3岁,营养品,429.58,一线城市,2018-09-04
O00013550,U004787,1-3岁,纸尿裤,80.75,三线及以下,2018-08-28
O00013551,U005338,3-6月,玩具,141.06,一线城市,2018-08-23
O00013552,U002222,6-12月,奶粉,2846.47,一线城市,2018-04-04
O00013553,U003858,1-3岁,辅食,84.49,三线及以下,2018-02-21
O00013554,U003785,0-3月,营养品,1659.59,一线城市,2018-05-16
O00013555,U005815,孕期囤货,洗护用品,120.06,一线城市,2018-06-24
O00013556,U001493,6-12月,玩具,175.79,二线城市,2018-01-22
O00013557,U000996,3-6岁,奶粉,811.37,一线城市,2018-02-17
O00013558,U004171,6-12月,玩具,143.73,二线城市,2018-01-19
O00013559,U000847,1-3岁,玩具,239.51,一线城市,2018-01-19
O00013560,U002863,6-12月,辅食,200.61,三线及以下,2018-03-06
O00013561,U003896,孕期囤货,洗护用品,96.49,二线城市,2018-08-10
O00013562,U003924,0-3月,服饰,90.06,三线及以下,2018-12-09
O00013563,U001722,孕期囤货,待产包,756.44,二线城市,2018-07-08
O00013564,U003406,3-6月,纸尿裤,385.94,二线城市,2018-11-16
O00013565,U004502,3-6岁,玩具,111.87,三线及以下,2018-04-16
O00013566,U002038,3-6岁,玩具,180.71,二线城市,2018-07-18
O00013567,U003275,3-6岁,营养品,1681.35,二线城市,2018-05-27
O00013568,U000621,3-6月,奶粉,895.78,三线及以下,2018-04-14
O00013569,U003817,0-3月,服饰,116.44,一线城市,2018-09-28
O00013570,U002275,0-3月,服饰,70.78,三线及以下,2018-06-19
O00013571,U000873,0-3月,奶粉,1042.4,三线及以下,2018-09-22
O00013572,U002979,0-3月,奶粉,442.62,三线及以下,2018-08-26
O00013573,U002054,3-6月,服饰,183.74,一线城市,2018-05-24
O00013574,U001646,孕期囤货,服饰,158.53,二线城市,2018-08-26
O00013575,U002257,6-12月,玩具,123.78,二线城市,2018-08-19
O00013576,U002727,孕期囤货,服饰,77.04,三线及以下,2018-09-23
O00013577,U004826,孕期囤货,洗护用品,82.15,二线城市,2018-01-22
O00013578,U003243,1-3岁,辅食,74.3,三线及以下,2018-04-04
O00013579,U002594,3-6月,玩具,115.86,三线及以下,2018-10-18
O00013580,U003978,孕期囤货,待产包,687.01,二线城市,2018-09-28
O00013581,U002916,0-3月,营养品,216.57,三线及以下,2018-07-01
O00013582,U003947,3-6月,服饰,171.65,二线城市,2018-05-12
O00013583,U005556,6-12月,辅食,91.11,二线城市,2018-02-21
O00013584,U002098,6-12月,辅食,241.93,三线及以下,2018-12-12
O00013585,U002673,3-6月,玩具,130.34,三线及以下,2018-01-04
O00013586,U002371,孕期囤货,婴儿车,1852.0,一线城市,2018-07-24
O00013587,U001488,6-12月,营养品,557.65,三线及以下,2018-03-22
O00013588,U004693,1-3岁,辅食,333.93,二线城市,2018-10-25
O00013589,U003706,3-6岁,玩具,137.57,二线城市,2018-10-02
O00013590,U005078,3-6月,辅食,331.66,三线及以下,2018-10-27
O00013591,U005019,3-6岁,玩具,123.31,二线城市,2018-03-19
O00013592,U005356,0-3月,洗护用品,91.67,二线城市,2018-08-21
O00013593,U000338,0-3月,洗护用品,87.22,三线及以下,2018-06-08
O00013594,U002510,3-6月,玩具,182.21,二线城市,2018-11-27
O00013595,U002277,3-6岁,营养品,422.09,三线及以下,2018-02-17
O00013596,U004769,3-6月,洗护用品,79.39,二线城市,2018-12-14
O00013597,U002519,3-6岁,辅食,248.25,三线及以下,2018-10-05
O00013598,U005441,3-6岁,服饰,67.96,三线及以下,2018-02-26
O00013599,U001965,3-6岁,安全座椅,1337.97,三线及以下,2018-11-09
O00013600,U000263,3-6月,纸尿裤,345.21,三线及以下,2018-06-28
O00013601,U005118,6-12月,玩具,139.88,三线及以下,2018-01-09
O00013602,U001669,0-3月,奶粉,1167.86,三线及以下,2018-04-19
O00013603,U001296,孕期囤货,儿童安全床,2494.74,二线城市,2018-12-19
O00013604,U000725,0-3月,服饰,80.81,三线及以下,2018-03-21
O00013605,U005773,3-6月,纸尿裤,405.46,二线城市,2018-09-03
O00013606,U000388,孕期囤货,服饰,154.16,三线及以下,2018-10-15
O00013607,U003903,孕期囤货,安全座椅,2030.15,二线城市,2018-07-24
O00013608,U002024,1-3岁,纸尿裤,336.7,二线城市,2018-12-04
O00013609,U005787,3-6月,洗护用品,81.68,二线城市,2018-05-26
O00013610,U004040,0-3月,营养品,208.29,三线及以下,2018-01-03
O00013611,U003113,孕期囤货,服饰,135.46,二线城市,2018-05-27
O00013612,U004789,6-12月,洗护用品,115.18,三线及以下,2018-03-14
O00013613,U005188,6-12月,辅食,82.61,三线及以下,2018-01-08
O00013614,U002115,6-12月,纸尿裤,612.63,二线城市,2018-02-27
O00013615,U000687,6-12月,营养品,836.59,三线及以下,2018-11-18
O00013616,U003405,3-6月,纸尿裤,187.07,三线及以下,2018-08-19
O00013617,U001963,孕期囤货,安全座椅,1656.46,二线城市,2018-04-15
O00013618,U004684,3-6月,奶粉,468.05,三线及以下,2018-07-10
O00013619,U000978,孕期囤货,婴儿车,1902.26,一线城市,2018-01-08
O00013620,U003257,0-3月,纸尿裤,263.61,三线及以下,2018-09-26
O00013621,U001390,孕期囤货,洗护用品,82.88,三线及以下,2018-10-04
O00013622,U001760,1-3岁,洗护用品,79.51,三线及以下,2018-09-13
O00013623,U000597,3-6岁,服饰,129.59,三线及以下,2018-11-18
O00013624,U001850,孕期囤货,纸尿裤,131.96,二线城市,2018-08-26
O00013625,U005572,3-6岁,营养品,955.54,三线及以下,2018-09-15
O00013626,U004297,0-3月,洗护用品,104.84,二线城市,2018-02-25
O00013627,U004577,0-3月,奶粉,1190.52,三线及以下,2018-03-02
O00013628,U000934,孕期囤货,儿童安全床,3040.82,一线城市,2018-11-01
O00013629,U001274,0-3月,服饰,142.25,二线城市,2018-01-20
O00013630,U002024,1-3岁,营养品,113.27,二线城市,2018-07-24
O00013631,U001716,3-6岁,奶粉,1009.66,三线及以下,2018-04-05
O00013632,U003156,3-6月,服饰,111.41,三线及以下,2018-01-16
O00013633,U002149,0-3月,奶粉,353.74,二线城市,2018-11-06
O00013634,U001697,0-3月,纸尿裤,78.35,三线及以下,2018-06-25
O00013635,U000470,0-3月,服饰,110.03,三线及以下,2018-02-27
O00013636,U000156,0-3月,纸尿裤,174.89,三线及以下,2018-07-03
O00013637,U002005,孕期囤货,婴儿车,1873.03,三线及以下,2018-08-03
O00013638,U002872,6-12月,营养品,437.14,三线及以下,2018-09-23
O00013639,U005544,3-6月,服饰,69.73,三线及以下,2018-02-14
O00013640,U002658,6-12月,辅食,65.85,三线及以下,2018-08-27
O00013641,U001159,1-3岁,玩具,107.78,三线及以下,2018-10-18
O00013642,U000710,1-3岁,服饰,138.84,二线城市,2018-03-20
O00013643,U002662,3-6月,纸尿裤,164.83,二线城市,2018-04-17
O00013644,U004743,6-12月,玩具,229.93,一线城市,2018-09-08
O00013645,U000585,1-3岁,纸尿裤,783.75,一线城市,2018-09-19
O00013646,U001478,孕期囤货,营养品,214.97,一线城市,2018-09-27
O00013647,U005236,6-12月,服饰,144.25,二线城市,2018-05-09
O00013648,U005365,0-3月,服饰,132.49,三线及以下,2018-02-26
O00013649,U002179,1-3岁,服饰,128.14,三线及以下,2018-07-03
O00013650,U003456,孕期囤货,婴儿车,2621.74,三线及以下,2018-01-03
O00013651,U003653,3-6岁,奶粉,1011.86,三线及以下,2018-03-06
O00013652,U001795,孕期囤货,营养品,956.06,一线城市,2018-04-06
O00013653,U002531,6-12月,辅食,396.77,一线城市,2018-01-27
O00013654,U000882,6-12月,服饰,124.78,三线及以下,2018-10-18
O00013655,U001075,6-12月,奶粉,240.63,三线及以下,2018-12-19
O00013656,U005597,3-6月,纸尿裤,412.57,二线城市,2018-12-16
O00013657,U004447,1-3岁,辅食,312.77,三线及以下,2018-12-08
O00013658,U000565,1-3岁,辅食,776.49,一线城市,2018-11-18
O00013659,U002697,6-12月,纸尿裤,720.31,二线城市,2018-03-12
O00013660,U004664,6-12月,奶粉,1650.12,二线城市,2018-11-17
O00013661,U000098,1-3岁,服饰,107.44,二线城市,2018-05-10
O00013662,U000074,孕期囤货,营养品,556.54,一线城市,2018-10-15
O00013663,U000876,0-3月,服饰,96.93,三线及以下,2018-10-12
O00013664,U001908,3-6岁,服饰,207.22,一线城市,2018-08-24
O00013665,U004823,0-3月,营养品,187.59,一线城市,2018-05-09
O00013666,U003409,3-6月,服饰,89.8,三线及以下,2018-05-26
O00013667,U002567,0-3月,纸尿裤,621.41,一线城市,2018-05-01
O00013668,U002201,1-3岁,玩具,120.18,三线及以下,2018-02-06
O00013669,U003616,6-12月,玩具,104.59,三线及以下,2018-11-16
O00013670,U000685,0-3月,纸尿裤,322.98,三线及以下,2018-07-27
O00013671,U003030,1-3岁,辅食,438.18,一线城市,2018-03-18
O00013672,U005758,0-3月,纸尿裤,203.5,三线及以下,2018-03-10
O00013673,U004716,3-6月,营养品,177.32,二线城市,2018-03-28
O00013674,U005703,1-3岁,服饰,101.51,三线及以下,2018-04-19
O00013675,U003512,3-6岁,玩具,119.32,三线及以下,2018-01-19
O00013676,U000050,孕期囤货,待产包,799.84,二线城市,2018-05-04
O00013677,U005249,6-12月,服饰,192.12,二线城市,2018-12-12
O00013678,U002115,6-12月,服饰,141.97,二线城市,2018-11-28
O00013679,U001468,6-12月,纸尿裤,115.19,二线城市,2018-10-21
