loyalty_id,user_id,category,brand,stay_months,switched,switch_to_date
L0002718,U001839,奶粉,君乐宝,7,1,2022-07-15
L0002719,U003804,奶粉,合生元,5,0,
L0002720,U002922,奶粉,爱他美,5,0,
L0002721,U003125,奶粉,飞鹤,5,1,2021-06-15
L0002722,U004765,奶粉,美素佳儿,12,1,2023-09-15
L0002723,U000170,奶粉,爱他美,4,1,2022-04-15
L0002724,U001427,奶粉,惠氏,20,1,2021-10-15
L0002725,U002680,奶粉,飞鹤,8,0,
L0002726,U003602,奶粉,君乐宝,9,0,
L0002727,U005324,奶粉,美素佳儿,7,0,
L0002728,U000575,奶粉,美素佳儿,6,0,
L0002729,U003299,奶粉,飞鹤,3,0,
L0002730,U002912,奶粉,君乐宝,9,1,2023-01-15
L0002731,U001472,奶粉,爱他美,15,0,
L0002732,U005781,奶粉,美素佳儿,15,1,2024-11-15
L0002733,U000077,奶粉,飞鹤,2,0,
L0002734,U002979,奶粉,爱他美,3,0,
L0002735,U005967,奶粉,美素佳儿,4,0,
L0002736,U001672,奶粉,飞鹤,9,0,
L0002737,U005407,奶粉,合生元,6,1,2022-06-15
L0002738,U001993,奶粉,合生元,11,0,
L0002739,U003288,奶粉,君乐宝,7,1,2018-05-15
L0002740,U000093,奶粉,君乐宝,16,1,2018-07-15
L0002741,U003723,奶粉,飞鹤,13,0,
L0002742,U002080,奶粉,飞鹤,9,0,
L0002743,U000275,奶粉,惠氏,8,1,2021-08-15
L0002744,U002732,奶粉,飞鹤,12,0,
L0002745,U000284,奶粉,合生元,5,0,
L0002746,U001072,奶粉,美素佳儿,3,0,
L0002747,U000924,奶粉,爱他美,13,0,
L0002748,U002180,奶粉,飞鹤,4,1,2022-08-15
L0002749,U005181,奶粉,君乐宝,8,0,
L0002750,U001136,奶粉,君乐宝,22,1,2021-03-15
L0002751,U003118,奶粉,君乐宝,4,1,2018-02-15
L0002752,U005050,奶粉,飞鹤,3,1,2023-12-15
L0002753,U005269,奶粉,君乐宝,2,1,2019-05-15
L0002754,U005000,奶粉,君乐宝,6,1,2020-10-15
L0002755,U002703,奶粉,飞鹤,13,1,2023-12-15
L0002756,U004309,奶粉,合生元,8,0,
L0002757,U001192,奶粉,惠氏,4,1,2024-05-15
L0002758,U004856,奶粉,君乐宝,13,1,2018-12-15
L0002759,U005937,奶粉,爱他美,3,1,2019-10-15
L0002760,U002948,奶粉,惠氏,3,1,2023-12-15
L0002761,U005894,奶粉,君乐宝,9,0,
L0002762,U002800,奶粉,飞鹤,2,1,2021-06-15
L0002763,U001423,奶粉,惠氏,8,0,
L0002764,U000971,奶粉,飞鹤,33,0,
L0002765,U005436,奶粉,惠氏,6,0,
L0002766,U000997,奶粉,惠氏,19,1,2018-01-15
L0002767,U004957,奶粉,飞鹤,12,0,
L0002768,U003597,奶粉,君乐宝,6,0,
L0002769,U003284,奶粉,君乐宝,15,1,2019-10-15
L0002770,U004855,奶粉,合生元,1,0,
L0002771,U003880,奶粉,惠氏,7,1,2018-03-15
L0002772,U003382,奶粉,惠氏,13,1,2022-02-15
L0002773,U003251,奶粉,美素佳儿,3,1,2023-10-15
L0002774,U002272,奶粉,惠氏,11,1,2021-08-15
L0002775,U000411,奶粉,爱他美,6,0,
L0002776,U004922,奶粉,惠氏,5,1,2018-05-15
L0002777,U001319,奶粉,合生元,10,1,2023-08-15
L0002778,U003672,奶粉,飞鹤,4,1,2021-12-15
L0002779,U002229,奶粉,美素佳儿,9,0,
L0002780,U004885,奶粉,惠氏,11,1,2018-06-15
L0002781,U004842,奶粉,君乐宝,7,1,2023-05-15
L0002782,U003369,奶粉,君乐宝,3,1,2022-07-15
L0002783,U002537,奶粉,飞鹤,9,1,2022-04-15
L0002784,U000910,奶粉,合生元,6,1,2021-05-15
L0002785,U003461,奶粉,惠氏,7,0,
L0002786,U000856,奶粉,惠氏,6,0,
L0002787,U001398,奶粉,美素佳儿,12,1,2020-09-15
L0002788,U001314,奶粉,美素佳儿,8,0,
L0002789,U005707,奶粉,惠氏,8,1,2019-12-15
L0002790,U000434,奶粉,惠氏,8,0,
L0002791,U002243,奶粉,爱他美,16,1,2021-06-15
L0002792,U003988,奶粉,飞鹤,5,1,2022-12-15
L0002793,U000644,奶粉,君乐宝,9,1,2018-02-15
L0002794,U001588,奶粉,君乐宝,13,0,
L0002795,U002099,奶粉,飞鹤,6,0,
L0002796,U000881,奶粉,飞鹤,13,0,
L0002797,U000488,奶粉,爱他美,7,1,2022-04-15
L0002798,U004580,奶粉,爱他美,13,0,
L0002799,U005013,奶粉,飞鹤,14,0,
L0002800,U000063,奶粉,君乐宝,2,0,
L0002801,U002413,奶粉,爱他美,3,1,2024-10-15
L0002802,U002538,奶粉,飞鹤,9,0,
L0002803,U005992,奶粉,美素佳儿,12,1,2020-06-15
L0002804,U002918,奶粉,飞鹤,7,1,2019-09-15
L0002805,U004387,奶粉,飞鹤,6,1,2019-09-15
L0002806,U005617,奶粉,君乐宝,8,1,2023-11-15
L0002807,U005368,奶粉,君乐宝,4,0,
L0002808,U004234,奶粉,飞鹤,7,0,
L0002809,U005823,奶粉,爱他美,10,0,
L0002810,U003432,奶粉,君乐宝,5,1,2024-01-15
L0002811,U005828,奶粉,惠氏,7,0,
L0002812,U002041,奶粉,合生元,5,0,
L0002813,U005865,奶粉,美素佳儿,3,1,2022-10-15
L0002814,U003687,奶粉,飞鹤,10,1,2023-09-15
L0002815,U005987,奶粉,合生元,8,1,2019-01-15
L0002816,U003075,奶粉,惠氏,3,0,
L0002817,U000569,奶粉,美素佳儿,6,0,
L0002818,U002423,奶粉,合生元,20,1,2023-10-15
L0002819,U000405,奶粉,飞鹤,7,0,
L0002820,U000350,奶粉,君乐宝,3,0,
L0002821,U005216,奶粉,爱他美,8,1,2022-07-15
L0002822,U003769,奶粉,惠氏,23,1,2021-09-15
L0002823,U003271,奶粉,爱他美,21,1,2024-09-15
L0002824,U005547,奶粉,君乐宝,9,0,
L0002825,U004723,奶粉,爱他美,7,0,
L0002826,U002374,奶粉,合生元,4,1,2022-08-15
L0002827,U001574,奶粉,爱他美,3,1,2019-10-15
L0002828,U001363,奶粉,爱他美,10,0,
L0002829,U004096,奶粉,惠氏,7,0,
L0002830,U004884,奶粉,惠氏,16,1,2022-02-15
L0002831,U005688,奶粉,合生元,17,1,2020-01-15
L0002832,U004831,奶粉,君乐宝,2,0,
L0002833,U005903,奶粉,爱他美,7,1,2023-02-15
L0002834,U003798,奶粉,爱他美,4,1,2024-08-15
L0002835,U004131,奶粉,君乐宝,2,1,2020-06-15
L0002836,U002726,奶粉,爱他美,6,0,
L0002837,U004307,奶粉,合生元,6,0,
L0002838,U005054,奶粉,爱他美,16,1,2019-11-15
L0002839,U002961,奶粉,惠氏,12,1,2023-05-15
L0002840,U003578,奶粉,爱他美,2,0,
L0002841,U001246,奶粉,君乐宝,5,1,2020-09-15
L0002842,U001830,奶粉,爱他美,13,1,2022-09-15
L0002843,U002326,奶粉,合生元,4,0,
L0002844,U003187,奶粉,美素佳儿,11,1,2021-03-15
L0002845,U002279,奶粉,惠氏,3,1,2020-07-15
L0002846,U003364,奶粉,惠氏,19,1,2018-07-15
L0002847,U005548,奶粉,惠氏,4,0,
L0002848,U000734,奶粉,惠氏,7,1,2024-04-15
L0002849,U004350,奶粉,君乐宝,8,0,
L0002850,U005137,奶粉,美素佳儿,36,0,
L0002851,U001432,奶粉,爱他美,7,1,2023-06-15
L0002852,U000581,奶粉,爱他美,8,0,
L0002853,U001110,奶粉,君乐宝,4,1,2022-01-15
L0002854,U004179,奶粉,君乐宝,3,1,2022-08-15
L0002855,U000929,奶粉,合生元,25,1,2020-06-15
L0002856,U003100,奶粉,惠氏,5,1,2018-01-15
L0002857,U000791,奶粉,飞鹤,4,0,
L0002858,U005559,奶粉,爱他美,17,0,
L0002859,U004499,奶粉,美素佳儿,8,0,
L0002860,U005366,奶粉,君乐宝,3,0,
L0002861,U004562,奶粉,飞鹤,6,1,2018-10-15
L0002862,U005223,奶粉,君乐宝,11,0,
L0002863,U000224,奶粉,惠氏,8,1,2021-08-15
L0002864,U005456,奶粉,爱他美,3,1,2020-04-15
L0002865,U001933,奶粉,飞鹤,6,1,2020-05-15
L0002866,U002646,奶粉,惠氏,7,1,2018-05-15
L0002867,U003216,奶粉,惠氏,15,0,
L0002868,U001810,奶粉,爱他美,5,1,2021-11-15
L0002869,U001988,奶粉,合生元,4,0,
L0002870,U000146,奶粉,美素佳儿,7,0,
L0002871,U000089,奶粉,美素佳儿,9,0,
L0002872,U000428,奶粉,合生元,15,1,2020-06-15
L0002873,U004460,奶粉,爱他美,2,0,
L0002874,U003305,奶粉,爱他美,5,1,2023-11-15
L0002875,U005903,奶粉,惠氏,14,1,2019-06-15
L0002876,U002896,奶粉,合生元,12,1,2021-01-15
L0002877,U004337,奶粉,合生元,5,1,2021-12-15
L0002878,U000866,奶粉,君乐宝,11,1,2018-08-15
L0002879,U004567,奶粉,合生元,19,1,2022-08-15
L0002880,U002745,奶粉,合生元,6,0,
L0002881,U002480,奶粉,飞鹤,3,1,2019-01-15
L0002882,U002222,奶粉,美素佳儿,7,1,2022-10-15
L0002883,U005595,奶粉,爱他美,12,1,2023-12-15
L0002884,U003498,奶粉,美素佳儿,5,0,
L0002885,U000602,奶粉,合生元,4,0,
L0002886,U003962,奶粉,爱他美,12,1,2019-07-15
L0002887,U003295,奶粉,合生元,3,1,2023-05-15
L0002888,U003044,奶粉,飞鹤,8,1,2022-02-15
L0002889,U004454,奶粉,惠氏,4,1,2020-05-15
L0002890,U001039,奶粉,美素佳儿,9,0,
L0002891,U002235,奶粉,爱他美,3,0,
L0002892,U003801,奶粉,飞鹤,1,0,
L0002893,U002713,奶粉,君乐宝,23,0,
L0002894,U004231,奶粉,惠氏,4,0,
L0002895,U001465,奶粉,爱他美,2,0,
L0002896,U002992,奶粉,美素佳儿,3,0,
L0002897,U002359,奶粉,美素佳儿,3,0,
L0002898,U003912,奶粉,合生元,2,1,2019-08-15
L0002899,U005723,奶粉,惠氏,9,0,
L0002900,U003807,奶粉,飞鹤,3,1,2023-09-15
L0002901,U005869,奶粉,合生元,14,0,
L0002902,U004469,奶粉,合生元,5,1,2023-04-15
L0002903,U005738,奶粉,君乐宝,4,0,
L0002904,U005535,奶粉,惠氏,6,0,
L0002905,U004232,奶粉,君乐宝,1,0,
L0002906,U003428,奶粉,爱他美,12,1,2020-07-15
L0002907,U004613,奶粉,合生元,19,1,2019-12-15
L0002908,U003334,奶粉,惠氏,3,1,2024-05-15
L0002909,U002842,奶粉,爱他美,4,1,2021-04-15
L0002910,U004219,奶粉,美素佳儿,3,1,2024-12-15
L0002911,U005187,奶粉,美素佳儿,5,1,2021-09-15
L0002912,U000474,奶粉,合生元,7,1,2021-08-15
L0002913,U002650,奶粉,美素佳儿,13,0,
L0002914,U000277,奶粉,美素佳儿,10,0,
L0002915,U000823,奶粉,飞鹤,7,0,
L0002916,U005695,奶粉,君乐宝,7,1,2022-10-15
L0002917,U005205,奶粉,合生元,5,0,
L0002918,U002544,奶粉,美素佳儿,2,0,
L0002919,U005089,奶粉,惠氏,4,0,
L0002920,U001383,奶粉,飞鹤,9,1,2019-02-15
L0002921,U000725,奶粉,飞鹤,5,0,
L0002922,U001319,奶粉,爱他美,11,1,2020-08-15
L0002923,U004377,奶粉,美素佳儿,3,0,
L0002924,U000623,奶粉,合生元,16,1,2019-11-15
L0002925,U002937,奶粉,飞鹤,3,1,2023-11-15
L0002926,U001570,奶粉,惠氏,8,1,2019-09-15
L0002927,U000770,奶粉,惠氏,6,0,
L0002928,U000355,奶粉,美素佳儿,6,0,
L0002929,U001290,奶粉,合生元,9,1,2020-01-15
L0002930,U002034,奶粉,君乐宝,7,1,2023-04-15
L0002931,U003745,奶粉,美素佳儿,6,0,
L0002932,U002195,奶粉,爱他美,7,1,2019-12-15
L0002933,U004461,奶粉,君乐宝,5,0,
L0002934,U003991,奶粉,美素佳儿,19,0,
L0002935,U004660,奶粉,美素佳儿,12,1,2021-04-15
L0002936,U002525,奶粉,美素佳儿,7,1,2018-06-15
L0002937,U001447,奶粉,美素佳儿,7,0,
L0002938,U003516,奶粉,飞鹤,17,1,2020-10-15
L0002939,U000602,奶粉,君乐宝,6,1,2022-04-15
L0002940,U005138,奶粉,美素佳儿,16,1,2019-03-15
L0002941,U002877,奶粉,爱他美,3,1,2022-04-15
L0002942,U005690,奶粉,君乐宝,3,0,
L0002943,U001809,奶粉,美素佳儿,20,0,
L0002944,U005714,奶粉,美素佳儿,7,1,2018-01-15
L0002945,U001030,奶粉,惠氏,7,0,
L0002946,U001648,奶粉,惠氏,8,0,
L0002947,U005917,奶粉,飞鹤,5,1,2021-12-15
L0002948,U002365,奶粉,合生元,7,0,
L0002949,U001876,奶粉,合生元,10,0,
L0002950,U005914,奶粉,飞鹤,7,1,2022-08-15
L0002951,U002327,奶粉,惠氏,6,0,
L0002952,U003624,奶粉,飞鹤,4,1,2024-05-15
L0002953,U005155,奶粉,爱他美,11,1,2019-12-15
L0002954,U004940,奶粉,飞鹤,6,1,2021-11-15
L0002955,U001240,奶粉,惠氏,16,1,2018-05-15
L0002956,U005231,奶粉,惠氏,4,0,
L0002957,U002288,奶粉,惠氏,7,0,
L0002958,U005629,奶粉,君乐宝,3,0,
L0002959,U003469,奶粉,飞鹤,5,0,
L0002960,U004287,奶粉,合生元,8,0,
L0002961,U005904,奶粉,飞鹤,9,1,2023-07-15
L0002962,U001341,奶粉,惠氏,5,0,
L0002963,U005509,奶粉,飞鹤,14,1,2019-01-15
L0002964,U005504,奶粉,惠氏,5,0,
L0002965,U002559,奶粉,合生元,5,1,2020-03-15
L0002966,U000815,奶粉,美素佳儿,4,1,2018-03-15
L0002967,U002520,奶粉,惠氏,2,0,
L0002968,U003637,奶粉,君乐宝,6,0,
L0002969,U003365,奶粉,合生元,10,0,
L0002970,U004985,奶粉,惠氏,4,0,
L0002971,U002783,奶粉,美素佳儿,9,1,2021-04-15
L0002972,U000100,奶粉,飞鹤,4,0,
L0002973,U000722,奶粉,合生元,10,1,2024-02-15
L0002974,U002086,奶粉,美素佳儿,3,1,2024-06-15
L0002975,U003635,奶粉,飞鹤,3,0,
L0002976,U000012,奶粉,君乐宝,2,0,
L0002977,U002018,奶粉,爱他美,11,1,2018-05-15
L0002978,U000097,奶粉,飞鹤,15,1,2020-06-15
L0002979,U004343,奶粉,美素佳儿,14,1,2020-02-15
L0002980,U002982,奶粉,合生元,6,0,
L0002981,U000865,奶粉,合生元,6,1,2020-06-15
L0002982,U000040,奶粉,爱他美,6,1,2024-12-15
L0002983,U002934,奶粉,美素佳儿,16,1,2023-02-15
L0002984,U001712,奶粉,君乐宝,14,1,2018-09-15
L0002985,U003470,奶粉,惠氏,4,0,
L0002986,U004228,奶粉,君乐宝,6,0,
L0002987,U002529,奶粉,飞鹤,14,1,2020-01-15
L0002988,U000301,奶粉,君乐宝,13,1,2023-07-15
L0002989,U002777,奶粉,美素佳儿,5,0,
L0002990,U005428,奶粉,美素佳儿,13,1,2018-05-15
L0002991,U001993,奶粉,君乐宝,4,0,
L0002992,U004863,奶粉,君乐宝,6,1,2021-09-15
L0002993,U005543,奶粉,君乐宝,8,1,2023-11-15
L0002994,U004321,奶粉,爱他美,5,1,2024-09-15
L0002995,U000756,奶粉,美素佳儿,10,1,2021-01-15
L0002996,U004942,奶粉,美素佳儿,1,1,2018-06-15
L0002997,U001490,奶粉,君乐宝,19,0,
L0002998,U005123,奶粉,爱他美,3,1,2019-09-15
L0002999,U000541,奶粉,爱他美,22,0,
L0003000,U000965,奶粉,合生元,3,1,2024-05-15
L0003001,U005614,奶粉,爱他美,14,1,2024-08-15
L0003002,U003556,奶粉,飞鹤,6,0,
L0003003,U003819,奶粉,美素佳儿,16,1,2022-04-15
L0003004,U002976,奶粉,合生元,12,0,
L0003005,U005567,奶粉,爱他美,9,0,
L0003006,U000977,奶粉,美素佳儿,10,1,2020-01-15
L0003007,U004363,奶粉,美素佳儿,3,1,2021-03-15
L0003008,U000610,奶粉,君乐宝,8,0,
L0003009,U005794,奶粉,君乐宝,14,1,2024-05-15
L0003010,U000520,奶粉,合生元,4,1,2019-09-15
L0003011,U001236,奶粉,美素佳儿,7,1,2018-11-15
L0003012,U001175,奶粉,惠氏,12,1,2020-06-15
L0003013,U000105,奶粉,美素佳儿,3,1,2021-10-15
L0003014,U003057,奶粉,美素佳儿,12,0,
L0003015,U000053,奶粉,合生元,16,1,2024-06-15
L0003016,U001354,奶粉,惠氏,5,0,
L0003017,U000993,奶粉,爱他美,8,0,
L0003018,U000209,奶粉,君乐宝,7,1,2018-06-15
L0003019,U003042,奶粉,美素佳儿,11,1,2021-03-15
L0003020,U005308,奶粉,美素佳儿,8,1,2019-02-15
L0003021,U002767,奶粉,飞鹤,22,1,2020-09-15
L0003022,U001799,奶粉,惠氏,7,0,
L0003023,U004525,奶粉,美素佳儿,16,1,2022-05-15
L0003024,U001875,奶粉,飞鹤,10,0,
L0003025,U004653,奶粉,爱他美,3,0,
L0003026,U001213,奶粉,君乐宝,8,0,
L0003027,U003745,奶粉,惠氏,13,0,
L0003028,U003928,奶粉,惠氏,11,1,2023-11-15
L0003029,U001787,奶粉,爱他美,12,0,
L0003030,U003221,奶粉,爱他美,6,1,2023-04-15
L0003031,U005940,奶粉,飞鹤,5,0,
L0003032,U001515,奶粉,美素佳儿,13,1,2023-02-15
L0003033,U002845,奶粉,合生元,7,1,2022-05-15
L0003034,U003228,奶粉,君乐宝,22,1,2024-12-15
L0003035,U001455,奶粉,飞鹤,9,1,2020-03-15
L0003036,U004701,奶粉,合生元,14,1,2022-03-15
L0003037,U003578,奶粉,爱他美,5,1,2018-02-15
L0003038,U003213,奶粉,美素佳儿,5,1,2024-10-15
L0003039,U004974,奶粉,爱他美,9,0,
L0003040,U005475,奶粉,飞鹤,6,0,
L0003041,U003850,奶粉,爱他美,6,1,2020-07-15
L0003042,U005823,奶粉,惠氏,8,1,2019-03-15
L0003043,U005430,奶粉,惠氏,8,0,
L0003044,U002195,奶粉,美素佳儿,7,0,
L0003045,U005898,奶粉,惠氏,7,1,2020-04-15
L0003046,U004802,奶粉,君乐宝,7,0,
L0003047,U003519,奶粉,合生元,16,0,
L0003048,U001409,奶粉,君乐宝,16,0,
L0003049,U004379,奶粉,美素佳儿,29,0,
L0003050,U002540,奶粉,合生元,13,1,2021-03-15
L0003051,U003588,奶粉,美素佳儿,7,1,2020-12-15
L0003052,U001826,奶粉,爱他美,3,0,
L0003053,U002827,奶粉,爱他美,14,1,2018-05-15
L0003054,U004628,奶粉,合生元,8,1,2022-06-15
L0003055,U001381,奶粉,合生元,5,1,2023-03-15
L0003056,U003602,奶粉,君乐宝,3,0,
L0003057,U002868,奶粉,合生元,10,0,
L0003058,U003786,奶粉,爱他美,13,1,2022-05-15
L0003059,U005859,奶粉,爱他美,3,1,2024-04-15
L0003060,U003239,奶粉,合生元,4,1,2021-09-15
L0003061,U002454,奶粉,合生元,13,0,
L0003062,U005542,奶粉,美素佳儿,5,0,
L0003063,U003408,奶粉,飞鹤,9,1,2021-11-15
L0003064,U004039,奶粉,惠氏,9,0,
L0003065,U003650,奶粉,飞鹤,15,0,
L0003066,U000652,奶粉,飞鹤,8,0,
L0003067,U002345,奶粉,惠氏,21,1,2020-03-15
L0003068,U002074,奶粉,合生元,14,1,2018-06-15
L0003069,U005388,奶粉,飞鹤,3,0,
L0003070,U001607,奶粉,美素佳儿,8,0,
L0003071,U004359,奶粉,君乐宝,4,1,2020-03-15
L0003072,U003864,奶粉,美素佳儿,2,1,2021-01-15
L0003073,U000747,奶粉,合生元,11,1,2019-05-15
L0003074,U000873,奶粉,美素佳儿,3,1,2018-04-15
L0003075,U002476,奶粉,合生元,3,0,
L0003076,U005833,奶粉,爱他美,6,0,
L0003077,U004028,奶粉,合生元,7,1,2022-04-15
L0003078,U002409,奶粉,惠氏,3,0,
L0003079,U002783,奶粉,飞鹤,5,0,
L0003080,U004027,奶粉,惠氏,9,0,
L0003081,U004041,奶粉,飞鹤,9,0,
L0003082,U000829,奶粉,合生元,2,0,
L0003083,U003399,奶粉,惠氏,18,0,
L0003084,U002472,奶粉,合生元,8,1,2020-04-15
L0003085,U003671,奶粉,飞鹤,2,1,2022-12-15
L0003086,U002998,奶粉,合生元,11,1,2024-07-15
L0003087,U005687,奶粉,合生元,10,1,2023-11-15
L0003088,U002163,奶粉,爱他美,20,1,2023-11-15
L0003089,U003519,奶粉,惠氏,15,1,2022-06-15
L0003090,U005888,奶粉,美素佳儿,6,0,
L0003091,U000948,奶粉,君乐宝,13,1,2021-02-15
L0003092,U000865,奶粉,君乐宝,2,0,
L0003093,U005538,奶粉,君乐宝,23,1,2018-07-15
L0003094,U003332,奶粉,爱他美,2,1,2024-05-15
L0003095,U002960,奶粉,君乐宝,3,0,
L0003096,U004012,奶粉,合生元,8,0,
L0003097,U004169,奶粉,爱他美,19,1,2021-12-15
L0003098,U005615,奶粉,美素佳儿,9,0,
L0003099,U002993,奶粉,惠氏,17,1,2022-08-15
L0003100,U001721,奶粉,飞鹤,15,0,
L0003101,U004048,奶粉,飞鹤,4,0,
L0003102,U001879,奶粉,君乐宝,13,0,
L0003103,U004911,奶粉,君乐宝,14,0,
L0003104,U000750,奶粉,美素佳儿,3,1,2018-11-15
L0003105,U000151,奶粉,君乐宝,5,0,
L0003106,U003198,奶粉,合生元,17,1,2024-09-15
L0003107,U001462,奶粉,合生元,11,0,
L0003108,U004357,奶粉,君乐宝,5,0,
L0003109,U003927,奶粉,惠氏,5,1,2021-07-15
L0003110,U005833,奶粉,君乐宝,7,0,
L0003111,U003320,奶粉,爱他美,21,0,
L0003112,U003472,奶粉,飞鹤,7,0,
L0003113,U004412,奶粉,美素佳儿,12,1,2021-12-15
L0003114,U004819,奶粉,飞鹤,4,0,
L0003115,U004562,奶粉,合生元,3,0,
L0003116,U004927,奶粉,爱他美,8,1,2023-01-15
L0003117,U004790,奶粉,君乐宝,14,0,
L0003118,U001135,奶粉,惠氏,5,1,2023-04-15
L0003119,U000111,奶粉,爱他美,2,0,
L0003120,U000820,奶粉,美素佳儿,5,1,2022-10-15
L0003121,U003883,奶粉,爱他美,4,0,
L0003122,U001678,奶粉,爱他美,7,1,2023-01-15
L0003123,U001399,奶粉,爱他美,4,0,
L0003124,U003438,奶粉,爱他美,9,1,2021-08-15
L0003125,U000281,奶粉,惠氏,2,1,2023-06-15
L0003126,U003319,奶粉,惠氏,5,1,2024-04-15
L0003127,U000583,奶粉,君乐宝,2,1,2024-06-15
L0003128,U002638,奶粉,爱他美,11,0,
L0003129,U001336,奶粉,君乐宝,5,1,2020-01-15
L0003130,U003234,奶粉,惠氏,7,0,
L0003131,U004517,奶粉,飞鹤,10,0,
L0003132,U002848,奶粉,惠氏,5,1,2024-12-15
L0003133,U003576,奶粉,飞鹤,4,1,2020-11-15
L0003134,U002482,奶粉,飞鹤,9,1,2023-02-15
L0003135,U002839,奶粉,惠氏,19,0,
L0003136,U005031,奶粉,爱他美,10,0,
L0003137,U001935,奶粉,爱他美,13,0,
L0003138,U001382,奶粉,惠氏,3,1,2022-04-15
L0003139,U002564,奶粉,惠氏,3,0,
L0003140,U005256,奶粉,惠氏,5,0,
L0003141,U002192,奶粉,爱他美,16,0,
L0003142,U000164,奶粉,爱他美,7,1,2018-04-15
L0003143,U002112,奶粉,爱他美,16,0,
L0003144,U004715,奶粉,惠氏,9,1,2020-12-15
L0003145,U001438,奶粉,合生元,6,1,2022-10-15
L0003146,U003114,奶粉,合生元,6,1,2023-05-15
L0003147,U004660,奶粉,美素佳儿,7,1,2018-03-15
L0003148,U004853,奶粉,飞鹤,3,0,
L0003149,U005223,奶粉,飞鹤,12,1,2024-08-15
L0003150,U005648,奶粉,爱他美,7,0,
L0003151,U001293,奶粉,美素佳儿,1,1,2024-03-15
L0003152,U005856,奶粉,爱他美,6,0,
L0003153,U003840,奶粉,君乐宝,7,1,2021-07-15
L0003154,U002263,奶粉,惠氏,36,0,
L0003155,U002638,奶粉,合生元,7,0,
L0003156,U002680,奶粉,飞鹤,4,0,
L0003157,U001247,奶粉,君乐宝,8,1,2018-11-15
L0003158,U001800,奶粉,飞鹤,21,0,
L0003159,U001486,奶粉,惠氏,5,0,
L0003160,U005871,奶粉,合生元,9,0,
L0003161,U000684,奶粉,合生元,6,1,2019-10-15
L0003162,U005127,奶粉,美素佳儿,5,1,2020-01-15
L0003163,U003122,奶粉,惠氏,6,0,
L0003164,U005565,奶粉,美素佳儿,8,0,
L0003165,U003031,奶粉,惠氏,13,0,
L0003166,U002338,奶粉,爱他美,11,0,
L0003167,U002769,奶粉,飞鹤,8,1,2023-08-15
L0003168,U000819,奶粉,君乐宝,3,0,
L0003169,U002161,奶粉,美素佳儿,13,1,2021-01-15
L0003170,U005610,奶粉,惠氏,8,1,2022-06-15
L0003171,U001378,奶粉,爱他美,9,0,
L0003172,U005194,奶粉,君乐宝,4,1,2024-06-15
L0003173,U005480,奶粉,飞鹤,10,1,2021-01-15
L0003174,U005540,奶粉,飞鹤,5,0,
L0003175,U005494,奶粉,飞鹤,10,0,
L0003176,U001164,奶粉,惠氏,6,1,2022-02-15
L0003177,U001461,奶粉,君乐宝,9,0,
L0003178,U000899,奶粉,合生元,4,0,
L0003179,U003355,奶粉,君乐宝,3,0,
L0003180,U000622,奶粉,君乐宝,14,0,
L0003181,U001966,奶粉,惠氏,4,0,
L0003182,U003345,奶粉,美素佳儿,6,1,2020-11-15
L0003183,U002344,奶粉,惠氏,11,0,
L0003184,U001313,奶粉,君乐宝,8,1,2020-02-15
L0003185,U003402,奶粉,君乐宝,2,0,
L0003186,U002093,奶粉,美素佳儿,18,0,
L0003187,U001863,奶粉,美素佳儿,4,1,2018-01-15
L0003188,U001109,奶粉,惠氏,4,0,
L0003189,U000347,奶粉,君乐宝,10,1,2024-08-15
L0003190,U002494,奶粉,君乐宝,7,1,2022-06-15
L0003191,U004482,奶粉,惠氏,10,1,2021-11-15
L0003192,U003797,奶粉,君乐宝,6,0,
L0003193,U005830,奶粉,爱他美,28,1,2022-01-15
L0003194,U004871,奶粉,合生元,7,1,2023-02-15
L0003195,U004402,奶粉,飞鹤,7,0,
L0003196,U003998,奶粉,君乐宝,11,0,
L0003197,U002463,奶粉,爱他美,5,0,
L0003198,U005742,奶粉,合生元,5,1,2019-11-15
L0003199,U002090,奶粉,君乐宝,10,1,2018-01-15
L0003200,U003282,奶粉,合生元,7,0,
L0003201,U001039,奶粉,美素佳儿,6,0,
L0003202,U000165,奶粉,美素佳儿,4,0,
L0003203,U001967,奶粉,飞鹤,6,0,
L0003204,U002824,奶粉,爱他美,3,0,
L0003205,U002558,奶粉,惠氏,4,0,
L0003206,U002032,奶粉,爱他美,3,0,
L0003207,U000773,奶粉,美素佳儿,3,0,
L0003208,U005522,奶粉,爱他美,10,0,
L0003209,U004137,奶粉,飞鹤,9,0,
L0003210,U005563,奶粉,爱他美,8,1,2024-11-15
L0003211,U001138,奶粉,惠氏,4,1,2023-09-15
L0003212,U005938,奶粉,爱他美,6,0,
L0003213,U001389,奶粉,合生元,8,1,2022-01-15
L0003214,U005856,奶粉,飞鹤,6,1,2021-12-15
L0003215,U002291,奶粉,飞鹤,8,1,2023-01-15
L0003216,U004978,奶粉,君乐宝,3,1,2024-09-15
L0003217,U003865,奶粉,爱他美,17,1,2018-02-15
L0003218,U004735,奶粉,飞鹤,14,1,2022-02-15
L0003219,U000995,奶粉,惠氏,13,0,
L0003220,U003997,奶粉,惠氏,13,0,
L0003221,U000807,奶粉,君乐宝,11,1,2020-10-15
L0003222,U005888,奶粉,美素佳儿,11,0,
L0003223,U003708,奶粉,爱他美,13,1,2020-02-15
